route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"26-80-sj2-1","2606","80","Lake Haven to Tuggerah via Lake Haven Dr and Pacific Hwy","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-81-sj2-1","2606","81","Lake Haven to Tuggerah via Kanwal, Wyongah and Wadalba","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-82-sj2-1","2606","82","Lake Haven to Tuggerah via Wyongah, Tuggerawong and Tacoma","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-90-sj2-1","2606","90","LakeHaven to Toukley and Budgewoi (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-91-sj2-1","2606","91","Lake Haven to Norah Head via Toukley and Noraville (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-92-sj2-1","2606","92","Lake Haven to Budgewoi and Toukley (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-93-sj2-1","2606","93","Noraville to Tuggerah via Wyong and Toukley","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-94-sj2-1","2606","94","Budgewoi to Tuggerah via San Remo and Wyong","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-95-sj2-1","2606","95","Lake Haven to Morisset via Gwandalan and Mannering Park","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-95X-sj2-1","2606","95X","Lake Haven to Wyee via Gwandalan","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-96-sj2-1","2606","96","Budgewoi to Wyee via Blue Haven","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-97-sj2-1","2606","97","Lake Haven to Wyee and Mannering Park (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-98-sj2-1","2606","98","Lake Haven to Chain Valley Bay via Blue Haven (Loop Service)","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
"26-99-sj2-1","2606","99","Charlestown to Lake Haven via Swansea, Gwandalan and Blue Haven","Central Coast Buses Network","700","00B5EF","FFFFFF","1"
